headline,url
Promises Made To Protect Preexisting Conditions Prove Hollow,https://khn.org/news/promises-made-to-protect-preexisting-conditions-prove-hollow/
Winners And Losers: 40 Is Old In Senate GOP Health Plan’s Subsidy Structure,https://khn.org/news/winners-and-losers-40-is-old-in-senate-gop-health-plans-subsidy-structure/
Huecos en las promesas de proteger la cobertura de condiciones preexistentes,https://khn.org/news/huecos-en-las-promesas-de-proteger-la-cobertura-de-condiciones-preexistentes/
Proyecto de salud del Senado cambiaría Medicaid y limitaría apoyo para las primas,https://khn.org/news/proyecto-de-salud-del-senado-cambiaria-medicaid-y-limitaria-apoyo-para-las-primas/
"Senate Health Bill Would Revamp Medicaid, Alter ACA Guarantees, Cut Premium Support",https://khn.org/news/senate-health-bill-would-revamp-medicaid-alter-aca-guarantees-cut-premium-support/
Senate Releases Health Care Legislation: Read The Bill,https://khn.org/news/senate-releases-health-care-legislation-read-the-bill/
Survivors Of Childhood Diseases Struggle To Find Care As Adults,https://khn.org/news/survivors-of-childhood-diseases-struggle-to-find-care-as-adults/
Not Your Average Senators: Meet The GOP Men Reshaping Your Health Care,https://khn.org/news/meet-the-republican-men-secretly-reshaping-your-health-care/
FDA Ruling On Aussie Biotech Could Boost Congressman’s Investment,https://khn.org/news/fda-ruling-on-aussie-biotech-could-boost-congressmans-investment/
A esta madre hispana no le dijeron que tenía zika,https://khn.org/news/a-esta-madre-hispana-no-le-dijeron-que-tenia-zika/
La nueva batalla contra la septicemia,https://khn.org/news/la-nueva-batalla-contra-la-septicemia/
The New War On Sepsis,https://khn.org/news/the-new-war-on-sepsis/
A Clinic Mix-Up Leaves Pregnant Woman In Dark About Zika Risk,https://khn.org/news/a-clinic-mix-up-leaves-pregnant-woman-in-dark-about-zika-risk/
"Despite A Growing Appetite, Buffet-Style Flat-Fee Clinics Shutter In Seattle",https://khn.org/news/despite-a-growing-appetite-buffet-style-flat-fee-clinics-shutter-in-seattle/
A ‘Safe’ Space To Shoot Up: Worth A Try?,https://khn.org/news/a-safe-space-to-shoot-up-worth-a-try-in-california/
Ear To The Door: 5 Things Being Weighed In Secret Health Bill Also Weigh It Down,https://khn.org/news/ear-to-the-door-5-things-being-weighed-in-secret-health-bill-also-weigh-it-down/
Exclusive: White House Task Force Echoes Pharma Proposals,https://khn.org/news/exclusive-white-house-task-force-echoes-pharma-proposals/
Seesawing Family Income Threatens Kids’ Medicaid Coverage In Texas,https://khn.org/news/seesawing-family-income-threatens-kids-medicaid-coverage-in-texas/
"Lead Detected In 20% Of Baby Food Samples, Surprising Even Researchers",https://khn.org/news/lead-detected-in-20-of-baby-food-samples-surprising-even-researchers/
Un problema en aumento: los adultos mayores que quieren estar solos,https://khn.org/news/un-problema-en-aumento-los-adultos-mayores-que-quieren-estar-solos/
"Leaving Hospital, Older Patients Resist Home Help At Their Peril",https://khn.org/news/some-seniors-just-want-to-be-left-alone-which-can-lead-to-problems/
Long Waits And Long Odds For Those Who Need Social Security Disability,https://khn.org/news/long-waits-and-long-odds-for-those-who-need-social-security-disability/
Widow Unleashes Court Fight Against Scope Maker Olympus Over Superbug Outbreak,https://khn.org/news/widow-unleashes-court-fight-against-scope-maker-olympus-over-superbug-outbreak/
Descent Into Secrecy: Senate Health Talks Speak To Steady Retreat From Transparency,https://khn.org/news/descent-into-secrecy-senate-health-talks-speak-to-steady-retreat-from-transparency/
Tweet Revenge: Twitter Erupts As Diabetes Forum Tries To Lock Down Photo Sharing,https://khn.org/news/tweet-revenge-twitter-erupts-as-diabetes-forum-tries-to-lock-down-photo-sharing/
"Unable To Arrest Opioid Epidemic, Red States Warm To Needle Exchanges",https://khn.org/news/unable-to-arrest-opioid-epidemic-red-states-warm-to-needle-exchanges/
People In Recovery Worry GOP Medicaid Cuts Would Put Treatment Out Of Reach,https://khn.org/news/people-in-recovery-worry-gop-medicaid-cuts-would-put-treatment-out-of-reach/
AARP: States Lag In Keeping Medicaid Enrollees Out Of Nursing Homes,https://khn.org/news/aarp-states-lag-in-keeping-medicaid-enrollees-out-of-nursing-homes/
Zika en América: la saga de una mamá hispana,https://khn.org/news/zika-en-america-la-saga-de-una-mama-hispana/
Out Of Work And Looking For Insurance: COBRA May Be The Best Bet For Now,https://khn.org/news/out-of-work-and-looking-for-insurance-cobra-may-be-the-best-bet-for-now/
Zika In America: One Mother’s Saga,https://khn.org/news/when-zika-hits-home-one-american-moms-saga/
"“¿Cuánto tiempo me queda, doctor?” Por qué muchos pacientes con cáncer no obtienen respuestas",https://khn.org/news/cuanto-tiempo-me-queda-doctor-por-que-muchos-pacientes-con-cancer-no-obtienen-respuestas/
"In Texas, Abstinence-Only Programs May Contribute To Teen Pregnancies",https://khn.org/news/in-texas-abstinence-only-programs-may-contribute-to-teen-pregnancies/
"Medical Responses To Opioid Addiction Vary By State, Analysis Finds",https://khn.org/news/medical-responses-to-opioid-addiction-vary-by-state-analysis-finds/
"‘How Long Have I Got, Doc?’ Why Many Cancer Patients Don’t Have Answers",https://khn.org/news/how-long-have-i-got-doc-why-many-cancer-patients-dont-have-answers/
"California’s Aid-In-Dying Law Turns 1, But Not All Doctors Have Adopted It",https://khn.org/news/californias-aid-in-dying-law-turns-1-but-not-all-doctors-have-adopted-it/
Quantity Over Quality? Minorities Shown To Get An Excess Of Ineffective Care,https://khn.org/news/quantity-over-quality-minorities-shown-to-get-an-excess-of-ineffective-care/
"As Insurance Options Shrink, Families Are ‘Holding Our Breath’",https://khn.org/news/as-delaware-insurance-options-shrink-families-are-holding-our-breath/
"Capitol Hill Dems, HHS Secretary Price Trade Jabs On HHS Budget",https://khn.org/news/capitol-hill-dems-hhs-secretary-price-trade-jabs-on-hhs-budget/
"If Insurance Market Crashes, Can Lawmakers Put The Pieces Back Together?",https://khn.org/news/if-insurance-market-crashes-can-lawmakers-put-the-pieces-back-together/
Protected But Priced Out: Patients Worry About Health Law’s Future In Arizona,https://khn.org/news/protected-but-priced-out-patients-worry-about-health-laws-future-in-arizona/
Former Pharma Reps’ New Mission: To School Docs On High Drug Costs,https://khn.org/news/former-pharma-reps-new-mission-to-school-docs-on-high-drug-costs/
Daylight On Diabetes Drugs: Nevada Bill Would Track Insulin Makers’ Profits,https://khn.org/news/daylight-on-diabetes-drugs-nevada-bill-would-track-insulin-makers-profits/
‘My Life Is Very Full’: People With Disabilities Worry About GOP Medicaid Cuts,https://khn.org/news/my-life-is-very-full-people-with-disabilities-worry-about-gop-medicaid-cuts/
When An Insurer Balks And Treatment Stops,https://khn.org/news/when-an-insurer-balks-and-treatment-stops/
"GOP Medicaid Cuts Hit Rural America Hardest, Report Finds",https://khn.org/news/gop-medicaid-cuts-hit-rural-america-hardest-report-finds/
Feds To Waive Penalties For Some Who Signed Up Late For Medicare,https://khn.org/news/feds-to-waive-penalties-for-some-who-signed-up-late-for-medicare/
Recovery On The Reservation: Montana Sisters Help Peers Stop Using Drugs,https://khn.org/news/recovery-on-the-reservation-montana-sisters-help-peers-stop-using-drugs/
Hospitals Now Tap Lawyers To Fulfill Patients’ Legal Needs,https://khn.org/news/hospitals-now-tap-lawyers-to-fulfill-patients-legal-needs/
"Cuts In Federal Housing Help Would Hurt People’s Health, Research Suggests",https://khn.org/news/cuts-in-federal-housing-help-would-hurt-peoples-health-research-suggests/
Ellos siguen cumpliendo sus sueños… ¡a los 90!,https://khn.org/news/ellos-siguen-cumpliendo-sus-suenos-a-los-90/
"A Community Seeks Answers, Assurances About Health Care — In 10 Languages",https://khn.org/news/a-community-seeks-answers-assurances-about-health-care-in-10-languages/
They’ve Still Got Bucket Lists — In Their 90s,https://khn.org/news/theyve-still-got-bucket-lists-in-their-90s/
Many COPD Patients Struggle To Pay For Each Medicinal Breath,https://khn.org/news/many-copd-patients-struggle-to-pay-for-each-medicinal-breath/
"As Government-Funded Cancer Research Sags, Scientists Fear U.S. Is ‘Losing Its Edge’",https://khn.org/news/as-government-funded-cancer-research-sags-scientists-fear-u-s-is-losing-its-edge/
"Caring For A Loved One? Care For Yourself, Too",https://khn.org/news/caring-for-a-loved-one-care-for-yourself-too/
Putting In Place An A-Team Of Allies,https://khn.org/news/putting-in-place-an-a-team-of-allies/
Senators’ Dueling Web Shoutouts Echo Nation’s Partisan Divide On Obamacare,https://khn.org/news/senators-dueling-web-shoutouts-echo-nations-partisan-divide-on-obamacare/
California’s New Single-Payer Proposal Embraces Some Costly Old Ways,https://khn.org/news/californias-new-single-payer-proposal-embraces-some-costly-old-ways/
"GOP Health Bill Pleases Most Republicans, But Not Many Other Americans",https://khn.org/news/gop-health-bill-pleases-most-republicans-but-not-many-other-americans/
Two Medicare Advantage Insurers Settle Whistleblower Lawsuit For $32 Million,https://khn.org/news/two-medicare-advantage-insurers-settle-whistleblower-lawsuit-for-32-million/
Handshake-Free Zone: Keep Those Hands — And Germs — To Yourself In The Hospital,https://khn.org/news/handshake-free-zone-keep-those-hands-and-germs-to-yourself-in-the-hospital/
Drug Rebates Reward Industry Players — And Often Hurt Patients,https://khn.org/news/drug-rebates-reward-industry-players-and-often-hurt-patients/
Defensores desconfían de nuevas reglas para inscribir en planes de salud en el otoño,https://khn.org/news/defensores-desconfian-de-nuevas-reglas-para-inscribir-en-planes-de-salud-en-el-otono/
“Zonas libres de apretones de manos” para prevenir infecciones en hospitales,https://khn.org/news/zonas-libres-de-apretones-de-manos-para-prevenir-infecciones-en-hospitales/
Target Of Medicare Insider Trading Case Boasted He Was Unstoppable ‘Beast’,https://khn.org/news/target-of-medicare-insider-trading-case-boasted-he-was-unstoppable-beast/
A New Zika Threat Hovers As Summer’s Mosquitoes Get Bzzzzy,https://khn.org/news/a-new-zika-threat-hovers-as-summers-mosquitoes-get-bzzzzy/
Consumer Advocates Wary Of New Marketplace Rules For Brokers,https://khn.org/news/consumer-advocates-wary-of-new-marketplace-rules-for-brokers/
"Molina Healthcare, A Top Obamacare Insurer, Investigates Breach Of Patients’ Data",https://khn.org/news/molina-healthcare-a-top-obamacare-insurer-investigates-breach-of-patients-data/
"A Busy Week For Health: Budget Cuts, CBO Scores And Mitch McConnell’s Cryptic Signal",https://khn.org/news/a-busy-week-for-health-budget-cuts-cbo-scores-and-mitch-mcconnells-cryptic-signal/
‘Health Care’ = Fighting Words In Montana,https://khn.org/news/health-care-fighting-words-in-montana/
Influx Of Elderly Patients Forces ER To Practice Comfort Care,https://khn.org/news/influx-of-elderly-patients-forces-er-to-practice-comfort-care/
‘You’ve Got Mail’: Emails And Robocalls Hit Home In Promoting Medicaid Enrollment,https://khn.org/news/youve-got-mail-emails-and-robocalls-hit-home-in-promoting-medicaid-enrollment/
"Strategies To Defend Unpopular GOP Health Bill: Euphemisms, False Statements And Deleted Comments",https://khn.org/news/strategies-to-defend-unpopular-gop-health-bill-euphemisms-false-statements-and-deleted-comments/
"Citing CBO Report, Critics Decry GOP Bill’s Potential Fallout In California",https://khn.org/news/citing-cbo-report-critics-decry-gop-bills-potential-fallout-in-california/
"Millions Of Ill People May Face ‘Extremely High Premiums’ Under House Bill, CBO Says",https://khn.org/news/millions-of-ill-people-may-face-extremely-high-premiums-under-house-bill-cbo-says/
"Millones de personas enfermas enfrentarían primas altísimas, según nuevo informe",https://khn.org/news/millones-de-personas-enfermas-enfrentarian-primas-altisimas-segun-nuevo-informe/
Putting A Lid On Waste: Needless Medical Tests Not Only Cost $200B — They Can Do Harm,https://khn.org/news/putting-a-lid-on-waste-needless-medical-tests-not-only-cost-200b-they-can-do-harm/
Tab For Single-Payer Proposal In California Could Run $400 Billion,https://khn.org/news/tab-for-single-payer-proposal-in-california-could-run-400-billion/
GOP’s Health Bill Could Undercut Some Coverage In Job-Based Insurance,https://khn.org/news/gops-health-bill-could-undercut-some-coverage-in-job-based-insurance/
Health Debate Heats Up In Montana For This Week’s Special Election,https://khn.org/news/health-debate-heats-up-in-montana-for-this-weeks-special-election/
¿Quién cuidará de Abril si nos deportan? Padres temen por sus hijos discapacitados,https://khn.org/news/quien-cuidara-de-abril-si-nos-deportan-padres-temen-por-sus-hijos-discapacitados/
Who Will Care For Abril? Parents Fear For Their Disabled Child If They Are Deported,https://khn.org/news/who-will-care-for-abril-parents-fear-for-their-disabled-child-if-they-are-deported/
New York State Wants Its Prescription Drug Money Back — Or Else,https://khn.org/news/new-york-state-wants-its-prescription-drug-money-back-or-else/
Republicans Race The Clock On Health Care — But The Calendar Is Not Helping,https://khn.org/news/republicans-race-the-clock-on-health-care-but-the-calendar-is-not-helping/
California Bill Addresses Safety Concerns At Dialysis Clinics,https://khn.org/news/california-bill-addresses-safety-concerns-at-dialysis-clinics/
"Por miedo a la deportación, niños sin papeles pueden abandonar el Medicaid",https://khn.org/news/por-miedo-a-la-deportacion-ninos-sin-papeles-pueden-abandonar-el-medicaid/
"Como el hambre o la sed, la soledad de los adultos mayores puede aliviarse",https://khn.org/news/como-el-hambre-o-la-sed-la-soledad-de-los-adultos-mayores-puede-aliviarse/
"Fearing Deportation, Parents Worry About Undocumented Kids In Medicaid Program",https://khn.org/news/fearing-deportation-parents-worry-about-undocumented-kids-in-medicaid-program/
"Like Hunger Or Thirst, Loneliness In Seniors Can Be Eased",https://khn.org/news/like-hunger-or-thirst-loneliness-in-seniors-can-be-eased/
"UnitedHealth Doctored Medicare Records, Overbilled U.S. By $1 Billion, Feds Claim",https://khn.org/news/unitedhealth-doctored-medicare-records-overbilled-u-s-by-1-billion-feds-claim/
"Populares antiácidos, ¿podrían causar daño a los riñones?",https://khn.org/news/populares-antiacidos-podrian-causar-dano-a-los-rinones/
